code,name,price,open,change_pct,volume,market_cap,market
3596,智易,184.0,181.0,1.66,817575,40545320000,LISTED
3605,宏致,64.2,65.6,0.94,3135514,10423067689,LISTED
3607,谷崧,13.65,13.85,-1.8,499008,1660686253,LISTED
3617,碩天,192.0,193.0,0.52,132019,18079872000,LISTED
3622,洋華,58.1,58.4,-0.51,593528,8792162379,LISTED
3645,達邁,55.6,56.8,-1.77,2030519,7603517409,LISTED
3652,精聯,28.75,27.7,2.86,27072,2159067500,LISTED
3653,健策,3205.0,3320.0,-4.33,1645512,464308507045,LISTED
3661,世芯-KY,3380.0,3290.0,2.42,1701624,273830700000,LISTED
3665,貿聯-KY,1365.0,1390.0,-1.09,6994347,266120400000,LISTED
3669,圓展,32.75,31.35,-1.8,195010,3043130000,LISTED
3673,TPK-KY,38.85,39.9,1.97,1868003,15798895779,LISTED
3679,新至陞,114.0,114.5,-0.44,65000,7184534106,LISTED
3686,達能,18.9,19.0,-1.05,510715,1445755470,LISTED
3694,海華,60.5,61.5,3.77,2350173,9376242084,LISTED
3701,大眾控,47.2,50.5,-5.13,2234875,11164056314,LISTED
3702,大聯大,64.5,64.9,0.0,5407259,108299165728,LISTED
3703,欣陸,22.9,22.7,-1.08,2039704,18851646085,LISTED
3704,合勤控,32.7,33.0,-1.51,2881646,13228356938,LISTED
3705,永信,55.3,55.2,0.18,236101,14729984296,LISTED
3706,神達,78.4,79.6,-0.63,6729822,104053422825,LISTED
3708,上緯投控,103.0,104.5,-1.9,541346,10018520879,LISTED
3711,日月光投控,354.5,350.0,3.05,20827548,1550614473219,LISTED
3712,永崴投控,24.75,25.15,-2.75,931175,6094489500,LISTED
3714,富采,35.7,36.05,-1.38,2804135,26252913300,LISTED
3715,定穎投控,141.0,143.0,-1.05,12369688,39984016344,LISTED
4104,佳醫,77.7,77.1,0.13,200034,14636150834,LISTED
4106,雃博,23.1,22.8,0.0,62017,2331057998,LISTED
4108,懷特,14.55,14.55,2.46,318004,2889906487,LISTED
4119,旭富,52.0,53.3,-2.07,132917,6214448968,LISTED
4133,亞諾法,25.35,25.05,0.4,197764,1535043923,LISTED
4137,麗豐-KY,110.0,110.5,0.46,305318,9074158500,LISTED
4142,國光生,18.05,18.05,-1.1,2364501,7608219078,LISTED
4148,全宇生技-KY,36.5,36.0,0.0,39050,2454114000,LISTED
4155,訊映,14.15,14.2,0.0,166005,2038437115,LISTED
4164,承業醫,33.45,33.0,1.36,689250,6533153099,LISTED
4190,佐登-KY,28.95,29.6,-0.34,30161,1727822895,LISTED
4306,炎洲,13.5,13.35,1.5,708369,8882545050,LISTED
4414,如興,10.2,10.1,0.49,148209,2690716803,LISTED
4426,利勤,9.21,9.19,0.33,169306,1590357939,LISTED
4438,廣越,68.6,67.7,1.63,36198,7729261709,LISTED
4439,冠星-KY,102.0,102.5,-0.49,17072,3879672000,LISTED
4440,宜新實業,17.35,17.1,1.46,72000,1172825325,LISTED
4526,東台,32.55,32.9,-3.12,3322140,8196968657,LISTED
4532,瑞智,25.5,25.6,0.0,727000,12367375203,LISTED
4536,拓凱,165.0,162.0,4.43,564115,14985300000,LISTED
4540,全球傳動,47.85,46.9,2.57,3640185,5511684567,LISTED
4545,銘鈺,33.4,34.0,0.15,164001,2571800117,LISTED
4551,智伸科,122.0,123.0,-1.21,216000,14057084000,LISTED
4552,力達-KY,23.45,23.2,1.08,90003,2720200088,LISTED
4555,氣立,38.2,38.4,-0.39,89050,2654427022,LISTED
4557,永新-KY,67.8,66.8,1.5,55161,3252490898,LISTED
4560,強信-KY,33.0,32.15,2.48,297199,2247208920,LISTED
4562,穎漢,36.55,36.1,1.53,170038,3199806233,LISTED
4564,元翎,16.45,16.8,-2.08,507554,3829367778,LISTED
4566,時碩工業,58.2,58.0,0.34,347040,6399366068,LISTED
4569,六方科-KY,146.5,145.0,2.09,29404,4453014000,LISTED
4571,鈞興-KY,172.0,174.5,-0.86,219415,8930198032,LISTED
4572,駐龍,147.0,145.5,1.03,26006,5880000000,LISTED
4576,大銀微系統,113.5,114.5,-0.87,471110,13597509748,LISTED
4581,光隆精密-KY,51.0,50.8,0.39,12000,1728849000,LISTED
4583,台灣精銳,689.0,679.0,0.88,119029,55238094600,LISTED
4588,玖鼎電力,65.0,64.5,0.78,35077,2794025000,LISTED
4720,德淵,16.25,16.1,0.62,517004,1860885000,LISTED
4722,國精化,170.0,168.0,2.1,2611363,17314670000,LISTED
4736,泰博,125.5,127.0,-0.79,239726,11969495859,LISTED
4737,華廣,55.9,54.7,2.01,650001,4320245816,LISTED
4739,康普,68.0,69.0,-0.87,1067091,8476150360,LISTED
4746,台耀,56.7,57.4,-1.39,529693,6818515291,LISTED
4755,三福化,125.0,124.5,0.4,542355,12588250000,LISTED
4763,材料-KY,48.7,49.5,-0.41,3822941,48171443583,LISTED
4764,雙鍵,102.5,100.5,1.49,1342008,8768055000,LISTED
4766,南寶,318.5,316.0,1.11,288171,38401545000,LISTED
4770,上品,238.0,245.0,-2.46,533040,19034288000,LISTED
4771,望隼,178.0,179.5,-0.84,79849,10417984000,LISTED
4807,日成-KY,17.65,17.85,-0.56,18950,677689385,LISTED
4904,遠傳,91.9,92.7,-0.11,7028906,331485603003,LISTED
4906,正文,25.7,25.85,-0.58,2572969,10992959574,LISTED
4912,聯德控股-KY,87.8,88.8,-0.79,177532,5890774384,LISTED
4915,致伸,81.3,81.4,0.62,1567444,38306528937,LISTED
4916,事欣科,60.2,61.6,-4.9,7368392,7411282293,LISTED
4919,新唐,60.3,60.9,-1.15,5474180,25311829179,LISTED
4927,泰鼎-KY,33.3,31.9,4.88,7128670,8822434831,LISTED
4930,燦星網,21.9,21.6,1.39,95002,1751999969,LISTED
4934,太極,16.25,16.2,1.56,1317706,3656250000,LISTED
4935,茂林-KY,38.7,38.5,0.78,68000,4987036898,LISTED
4938,和碩,70.5,70.4,-0.28,8118797,189095988582,LISTED
4942,嘉彰,37.6,37.6,0.27,204001,5353036582,LISTED
4943,康控-KY,11.8,12.4,4.42,30884,1494993401,LISTED
4949,有成精密,43.95,45.1,-1.24,888921,2952033651,LISTED
4952,凌通,40.85,40.6,0.74,498346,4445133433,LISTED
4956,光鋐,24.25,24.25,0.0,3028773,2434894000,LISTED
4958,臻鼎-KY,178.0,180.0,-1.11,9339323,185155422000,LISTED
4960,誠美材,13.35,13.4,-1.11,2327393,7552394095,LISTED
4961,天鈺,143.0,147.0,-2.72,706100,17339265229,LISTED
4967,十銓,199.5,199.0,-0.75,4789093,16950175956,LISTED
4968,立積,118.5,120.5,-1.66,522479,10926885000,LISTED
4976,佳凌,30.2,30.85,-2.11,658567,4238630507,LISTED
4977,眾達-KY,125.5,125.5,-9.71,8201049,9884987671,LISTED
4989,榮科,50.2,48.7,9.97,8131733,6916380405,LISTED
4994,傳奇,102.0,101.5,0.49,34200,6771106800,LISTED
4999,鑫禾,23.2,23.1,0.0,39003,1707919096,LISTED
5007,三星,59.2,59.5,0.51,69010,17460448225,LISTED
5203,訊連,76.2,76.2,0.53,272002,6033744358,LISTED
5215,科嘉-KY,37.9,37.4,1.34,68053,2438410298,LISTED
5222,全訊,133.5,130.5,2.69,636037,12141420228,LISTED
5225,東科-KY,98.0,97.5,0.51,203000,7653182600,LISTED
5234,達興材料,388.5,381.0,1.97,2073568,39905166000,LISTED
5243,乙盛-KY,82.5,82.7,-0.12,1998098,13903642500,LISTED
5244,弘凱,36.85,37.2,-1.34,246044,2514713910,LISTED
5258,虹堡,51.1,53.7,-6.75,1378526,5599481316,LISTED
5269,祥碩,1270.0,1295.0,-2.31,496600,94966790000,LISTED
5283,禾聯碩,59.2,59.3,-0.17,59001,5185950258,LISTED
5284,jpp-KY,254.0,257.0,-0.59,320100,13359384000,LISTED
5285,界霖,51.1,51.2,-0.58,202029,5214294944,LISTED
5288,豐祥-KY,151.0,150.0,1.68,190039,10532099000,LISTED
5292,華懋,182.0,185.0,-1.09,148050,7663656000,LISTED
5306,桂盟,95.0,92.1,3.83,295125,11970073435,LISTED
5388,中磊,82.2,82.1,-0.24,3164285,24605664886,LISTED
5434,崇越,321.0,318.5,0.94,799799,61421103000,LISTED
5469,瀚宇博,95.1,96.4,0.63,3640150,45772770465,LISTED
5471,松翰,38.8,38.4,1.44,1377530,6513627471,LISTED
5484,慧友,37.8,37.35,-1.31,164001,2525077749,LISTED
5515,建國,32.65,33.05,-1.36,267208,6582243082,LISTED
5519,隆大,30.85,30.5,1.15,362119,6762233703,LISTED
5521,工信,20.5,20.0,2.24,5544540,10194367858,LISTED
5522,遠雄,67.7,67.7,1.04,882146,52914046814,LISTED
5525,順天,26.1,25.95,0.0,128000,8038653383,LISTED
5531,鄉林,9.01,9.03,0.11,413101,8808079330,LISTED
5533,皇鼎,14.3,14.15,1.06,114000,4079003554,LISTED
5534,長虹,76.8,77.4,-0.78,752115,22636456605,LISTED
5538,東明-KY,31.3,30.7,1.95,51008,6297653746,LISTED
5546,永固-KY,22.35,22.5,0.68,35000,1840598566,LISTED
5607,遠雄港,49.0,48.9,0.2,440050,18157092737,LISTED
5608,四維航,17.75,17.85,0.0,1498935,6909560250,LISTED
5706,鳳凰,50.5,50.8,-0.79,462486,4288005500,LISTED
5871,中租-KY,107.0,106.0,1.42,7132312,183122064334,LISTED
5876,上海商銀,40.15,40.6,-0.86,9581424,194735783921,LISTED
5880,合庫金,23.9,23.95,0.0,23300258,374774386238,LISTED
5906,台南-KY,52.0,51.8,0.39,5000,1858584000,LISTED
5907,大洋-KY,5.9,5.88,-0.34,338000,1132021218,LISTED
6005,群益證,29.3,29.0,1.74,8415922,63607602743,LISTED
6024,群益期,52.3,52.1,-0.95,556200,13071735452,LISTED
6108,競國,14.35,14.35,1.77,167003,2216988958,LISTED
6112,邁達特,43.8,44.75,-1.02,334100,8250036456,LISTED
6115,鎰勝,47.25,47.2,0.11,94027,8867029500,LISTED
6116,彩晶,8.49,8.28,3.79,26064311,24269980295,LISTED
6117,迎廣,74.5,75.7,-0.93,287001,6945446515,LISTED
6120,達運,12.6,12.4,2.02,1972079,6792655682,LISTED
6128,上福,25.1,23.55,6.13,317640,3202477422,LISTED
6133,金橋,22.9,23.05,-2.55,2085167,2679446515,LISTED
6136,富爾特,24.1,24.3,0.0,145402,2784427284,LISTED
6139,亞翔,519.0,516.0,-0.95,2450414,121242033000,LISTED
6141,柏承,10.7,10.9,0.47,211900,1212887778,LISTED
6142,友勁,9.58,9.6,-0.42,416418,3168872374,LISTED
6152,百一,15.2,14.8,2.36,3896810,2549624620,LISTED
6153,嘉聯益,15.7,15.95,-0.32,1776121,9987989690,LISTED
6155,鈞寶,45.4,45.1,0.33,926115,3996286647,LISTED
6164,華興,12.05,12.2,-0.41,265508,964000015,LISTED
6165,浪凡,43.9,43.3,2.09,228341,3274308963,LISTED
6166,凌華,62.1,61.1,4.02,347010,13518734967,LISTED
6168,宏齊,20.1,20.2,0.25,544000,4135956978,LISTED
6176,瑞儀,126.5,125.0,0.8,2918230,58297052396,LISTED
6177,達麗,48.4,48.0,1.15,1113218,22838895920,LISTED
6183,關貿,95.2,94.7,0.11,45002,14279999542,LISTED
6184,大豐電,47.8,47.6,-0.21,70015,7275572397,LISTED
6189,豐藝,46.35,46.85,-0.75,1282403,12226202597,LISTED
6191,精成科,104.0,106.0,-0.95,2753005,51927512000,LISTED
6192,巨路,122.0,122.0,-0.41,518003,11731032000,LISTED
6196,帆宣,263.0,265.5,-0.75,1438450,57333556319,LISTED
6197,佳必琪,143.5,145.5,-1.37,726745,17519326650,LISTED
6201,亞弘電,54.0,54.0,0.0,25000,0,LISTED
6202,盛群,56.5,55.4,5.21,29405086,0,LISTED
6205,詮欣,48.6,48.75,-0.92,203100,0,LISTED
6206,飛捷,93.2,92.8,0.65,353084,0,LISTED
6209,今國光,58.3,58.8,-0.51,2060902,0,LISTED
6213,聯茂,121.0,120.0,2.11,19786166,0,LISTED
6214,精誠,111.5,112.0,-0.45,584604,0,LISTED
6215,和椿,112.5,111.5,0.9,829327,0,LISTED
6216,居易,27.1,27.05,0.18,136050,0,LISTED
6224,聚鼎,41.3,40.75,1.85,141203,0,LISTED
6225,天瀚,17.15,18.5,-7.55,26262,0,LISTED
6226,光鼎,8.79,8.7,-0.45,252062,0,LISTED
6230,尼得科超眾,119.5,121.0,-0.42,76120,0,LISTED
6235,華孚,58.0,59.0,-1.19,415557,0,LISTED
6239,力成,243.0,236.5,1.25,5635109,0,LISTED
6243,迅杰,33.5,33.75,0.0,80508,0,LISTED
6257,矽格,127.5,125.5,0.79,5550248,0,LISTED
6269,台郡,60.9,61.6,-0.81,1914202,0,LISTED
6271,同欣電,153.0,157.5,-2.55,5618861,0,LISTED
6277,宏正,60.0,59.5,0.84,117001,0,LISTED
6278,台表科,97.4,97.7,0.0,1273896,0,LISTED
6281,全國電,60.5,60.5,0.0,73146,0,LISTED
6282,康舒,48.0,47.2,1.48,13430603,0,LISTED
6283,淳安,21.85,22.3,-0.68,190002,0,LISTED
6285,啟碁,172.0,173.5,-0.29,21656390,0,LISTED
6405,悅城,30.95,30.45,1.64,539055,0,LISTED
6409,旭隼,903.0,904.0,1.35,616549,0,LISTED
6412,群電,89.8,91.4,-1.43,1456003,0,LISTED
6414,樺漢,280.0,280.0,0.72,477160,0,LISTED
6415,矽力*-KY,280.0,267.0,5.07,11055023,0,LISTED
6416,瑞祺電通,80.8,80.8,-0.62,242015,0,LISTED
6426,統新,154.5,149.0,9.57,2567415,0,LISTED
6431,光麗-KY,26.6,28.0,1.92,392001,0,LISTED
6438,迅得,147.0,149.0,-1.01,415758,0,LISTED
6442,光聖,1950.0,1930.0,-1.76,924289,0,LISTED
6443,元晶,37.1,37.7,-1.59,39415767,0,LISTED
6446,藥華藥,725.0,733.0,-0.41,1091487,0,LISTED
6449,鈺邦,159.5,157.5,1.27,311181,0,LISTED
6451,訊芯-KY,166.0,177.5,-6.48,3193234,0,LISTED
6456,GIS-KY,43.0,43.65,-1.6,1716112,0,LISTED
6464,台數科,78.0,78.0,0.0,46660,0,LISTED
6472,保瑞,490.0,501.0,-9.76,4107775,0,LISTED
6477,安集,33.25,33.7,0.0,785229,0,LISTED
6491,晶碩,284.5,286.5,-2.23,488166,0,LISTED
6504,南六,41.85,42.3,-1.76,103200,0,LISTED
6505,台塑化,49.75,49.5,1.53,5342500,0,LISTED
6515,穎崴,5005.0,4865.0,2.25,369387,0,LISTED
6525,捷敏-KY,79.6,79.6,0.13,85600,0,LISTED
6526,達發,455.5,447.5,1.9,336692,0,LISTED
6531,愛普*,396.0,410.0,-3.41,1671946,0,LISTED
6533,晶心科,223.0,224.5,-2.41,392525,0,LISTED
6541,泰福-KY,48.1,49.0,-1.84,876715,0,LISTED
6550,北極星藥業-KY,29.9,29.9,2.22,896752,0,LISTED
6552,易華電,29.15,30.2,-3.16,391239,0,LISTED
6558,興能高,33.2,33.75,-2.06,637071,0,LISTED
6573,虹揚-KY,14.6,14.05,0.34,156000,0,LISTED
6579,研揚,113.5,114.5,0.0,74020,0,LISTED
6581,鋼聯,109.0,108.5,0.46,17000,0,LISTED
6582,申豐,32.3,31.8,1.41,35000,0,LISTED
6585,鼎基,87.3,88.2,-1.69,55002,0,LISTED
6591,動力-KY,65.0,65.1,-1.52,226031,0,LISTED
6592,和潤企業,60.3,61.0,-0.66,1909255,0,LISTED
6598,ABC-KY,24.05,24.15,0.0,343433,0,LISTED
6605,帝寶,145.0,145.5,-1.02,394009,0,LISTED
6606,建德工業,25.35,25.15,1.2,116157,0,LISTED
6625,必應,81.4,82.3,-2.4,498161,0,LISTED
6641,基士德-KY,21.1,20.9,0.48,77000,0,LISTED
6655,科定,128.5,122.5,5.76,55001,0,LISTED
6657,華安,47.0,45.2,3.87,382720,0,LISTED
6658,聯策,54.6,54.8,-0.36,147947,0,LISTED
6666,羅麗芬-KY,43.45,44.05,-0.69,17000,0,LISTED
6668,中揚光,36.3,37.5,-3.2,417000,0,LISTED
6669,緯穎,3740.0,3720.0,1.49,910738,0,LISTED
6670,復盛應用,265.5,266.5,0.19,464025,0,LISTED
6671,三能-KY,36.6,36.75,-0.41,50000,0,LISTED
6672,騰輝電子-KY,94.6,95.8,-1.87,1595268,0,LISTED
6674,鋐寶科技,20.0,20.1,0.25,28030,0,LISTED
6689,伊雲谷,59.0,61.0,-2.16,300100,0,LISTED
6691,洋基工程,599.0,602.0,0.5,433847,0,LISTED
6695,芯鼎,42.1,42.75,-1.52,288668,0,LISTED
6698,旭暉應材,32.8,32.75,0.15,95002,0,LISTED
6706,惠特,109.0,114.0,-4.8,3104149,0,LISTED
6715,嘉基,143.5,144.0,-0.35,435133,0,LISTED
6719,力智,184.0,186.0,-0.54,305178,0,LISTED
6742,澤米,45.2,42.25,5.24,1303321,0,LISTED
6743,安普新,26.75,26.85,-0.19,92001,0,LISTED
6753,龍德造船,145.0,141.0,3.57,2807398,0,LISTED
6754,匯僑設計,41.1,41.1,0.0,71300,0,LISTED
6756,威鋒電子,78.9,79.2,-0.13,154020,0,LISTED
6768,志強-KY,100.5,100.0,0.0,237050,0,LISTED
6770,力積電,63.1,63.0,-1.87,213248835,0,LISTED
6776,展碁國際,58.9,58.5,0.68,474642,0,LISTED
6781,AES-KY,1135.0,1135.0,0.44,456891,0,LISTED
6782,視陽,173.0,174.0,-0.57,142095,0,LISTED
6789,采鈺,297.0,304.5,-1.16,2420713,0,LISTED
6790,永豐實,38.2,37.5,1.87,264035,0,LISTED
6792,詠業,57.7,56.2,1.23,99000,0,LISTED
6796,晉弘,85.0,86.0,-2.3,156000,0,LISTED
6799,來頡,82.2,82.0,-0.36,150001,0,LISTED
6805,富世達,1545.0,1585.0,-2.22,1128228,0,LISTED
6806,森崴能源,43.8,44.05,-3.1,1111026,0,LISTED
6807,峰源-KY,45.55,45.55,0.0,16000,0,LISTED
6830,汎銓,218.5,222.5,-1.58,3808655,0,LISTED
6834,天二科技,30.15,30.15,-1.95,211000,0,LISTED
6835,圓裕,40.05,39.5,1.39,312000,0,LISTED
6861,睿生光電,78.4,75.9,9.96,2576828,0,LISTED
6863,永道-KY,112.5,110.5,1.81,172374,0,LISTED
6901,鑽石投資,16.05,16.15,-0.31,513062,0,LISTED
6906,現觀科,72.5,69.9,3.57,283498,0,LISTED
6914,阜爾運通,141.0,143.0,-2.76,116450,0,LISTED
6916,華凌,17.9,17.95,-1.1,152000,0,LISTED
6928,攸泰科技,50.6,50.5,3.05,228958,0,LISTED
6933,AMAX-KY,133.5,132.0,-1.48,84025,0,LISTED
6937,天虹,220.0,222.0,-1.57,299004,0,LISTED
8011,台通,20.5,20.25,1.74,967104,0,LISTED
8016,矽創,190.0,190.5,0.0,538016,0,LISTED
8021,尖點,203.0,200.5,3.84,13886324,0,LISTED
8028,昇陽半導體,167.0,168.0,-0.6,2400395,0,LISTED
8033,雷虎,148.0,141.0,6.09,7340552,0,LISTED
8039,台虹,80.9,84.0,-2.41,4473601,0,LISTED
8046,南電,416.0,411.5,1.59,20473316,0,LISTED
8070,長華*,42.9,43.1,-0.23,2636276,0,LISTED
8072,陞泰,29.9,30.2,-1.48,196132,0,LISTED
8081,致新,241.0,231.5,5.24,1507260,0,LISTED
8101,華冠,15.3,15.3,0.0,4003,0,LISTED
8103,瀚荃,109.5,98.0,9.83,6243042,0,LISTED
8104,錸寶,34.3,34.15,-0.58,806069,0,LISTED
8105,凌巨,12.0,12.0,0.0,1396326,0,LISTED
8110,華東,61.3,58.5,4.79,40252473,0,LISTED
8112,至上,72.3,70.1,1.69,9425275,0,LISTED
8114,振樺電,173.0,171.5,0.87,327082,0,LISTED
8131,福懋科,69.3,67.0,5.96,13799047,0,LISTED
8150,南茂,53.4,53.4,0.75,14757490,0,LISTED
8163,達方,30.1,30.7,-1.31,1202638,0,LISTED
8201,無敵,13.95,14.0,0.0,69033,0,LISTED
8210,勤誠,975.0,980.0,-0.81,2337640,0,LISTED
8213,志超,36.3,36.0,3.71,1464553,0,LISTED
8215,明基材,20.7,20.6,1.97,799602,0,LISTED
8222,寶一,39.55,39.3,0.13,442002,0,LISTED
8249,菱光,62.2,60.4,2.3,4488532,0,LISTED
8261,富鼎,89.6,90.2,-0.67,1160146,0,LISTED
8271,宇瞻,118.0,115.0,0.85,5952923,0,LISTED
8341,日友,76.9,76.1,2.4,320500,0,LISTED
8367,建新國際,43.1,42.95,0.47,68000,0,LISTED
8374,羅昇,84.6,86.2,-1.05,206200,0,LISTED
8404,百和興業-KY,23.6,23.45,0.0,295068,0,LISTED
8411,福貞-KY,12.5,12.1,2.46,156936,0,LISTED
8422,可寧衛,32.8,32.35,2.02,27140163,0,LISTED
8429,金麗-KY,7.41,7.39,-0.13,184603,0,LISTED
8438,昶昕,56.1,55.8,-1.41,803006,0,LISTED
8442,威宏-KY,67.8,68.6,-1.31,47000,0,LISTED
8443,阿瘦,11.6,11.55,0.43,14055,0,LISTED
8454,富邦媒,190.0,189.5,1.06,488048,0,LISTED
8462,柏文,142.0,144.0,0.35,101000,0,LISTED
8463,潤泰材,27.05,27.1,0.74,139256,0,LISTED
8464,億豐,400.0,423.0,-5.44,2558285,0,LISTED
8466,美吉吉-KY,22.35,21.95,1.13,32000,0,LISTED
8467,波力-KY,170.5,171.0,-0.29,40000,0,LISTED
8473,山林水,36.15,36.55,-2.3,741058,0,LISTED
8476,台境,18.35,18.6,-1.34,612207,0,LISTED
8478,東哥遊艇,169.5,177.0,-6.87,775105,0,LISTED
8481,政伸,42.2,41.8,1.08,26001,0,LISTED
8482,商億-KY,50.1,48.6,4.27,40000,0,LISTED
8488,吉源-KY,10.0,9.93,0.7,13000,0,LISTED
8499,鼎炫-KY,277.0,276.5,-2.81,131035,0,LISTED
8926,台汽電,45.5,46.85,4.48,5647429,0,LISTED
8940,新天地,20.0,20.3,0.0,51005,0,LISTED
8996,高力,906.0,925.0,-2.69,5291316,0,LISTED
9802,鈺齊-KY,92.4,93.0,-1.7,1405032,0,LISTED
9902,台火,16.9,17.05,1.81,211938,0,LISTED
9904,寶成,30.85,31.0,-0.16,7116705,0,LISTED
9905,大華,20.25,20.25,0.0,272050,0,LISTED
9906,欣巴巴,44.4,44.55,-1.33,340254,0,LISTED
9907,統一實,18.3,18.15,3.1,4766057,0,LISTED
9908,大台北,29.9,30.0,-0.17,303469,0,LISTED
9910,豐泰,92.3,91.1,-0.22,2993525,0,LISTED
9911,櫻花,85.5,85.2,0.35,683266,0,LISTED
9912,偉聯,12.0,11.9,0.0,31148,0,LISTED
9914,美利達,82.1,81.0,-0.48,1904292,0,LISTED
9917,中保科,105.5,106.0,-0.47,611104,0,LISTED
9918,欣天然,40.0,39.75,0.63,34028,0,LISTED
9919,康那香,16.8,16.75,0.6,410962,0,LISTED
9921,巨大,87.6,86.9,0.81,1483460,0,LISTED
9924,福興,47.6,47.8,-0.42,97783,0,LISTED
9925,新保,41.05,41.15,-0.24,229448,0,LISTED
9926,新海,49.75,49.45,0.61,43000,0,LISTED
9927,泰銘,69.6,69.3,0.72,102424,0,LISTED
9928,中視,18.15,18.1,-0.82,34000,0,LISTED
9929,秋雨,10.45,10.45,-1.42,10061,0,LISTED
9930,中聯資源,70.1,69.3,1.45,114289,0,LISTED
9931,欣高,34.2,34.1,0.29,23000,0,LISTED
9933,中鼎,31.0,31.0,0.16,3148320,0,LISTED
9934,成霖,9.96,10.0,0.0,424008,0,LISTED
9935,慶豐富,19.5,19.45,1.3,248003,0,LISTED
9937,全國,57.2,56.9,-0.17,55001,0,LISTED
9938,百和,52.2,52.0,0.77,1424228,0,LISTED
9939,宏全,120.5,119.5,1.26,677756,0,LISTED
9940,信義,22.1,22.0,1.38,399001,0,LISTED
9941,裕融,76.4,76.7,-0.39,1515888,0,LISTED
9942,茂順,118.0,123.0,-2.07,286233,0,LISTED
9943,好樂迪,59.6,59.4,0.0,44017,0,LISTED
9944,新麗,16.85,16.75,0.6,53000,0,LISTED
9945,潤泰新,29.15,29.2,0.17,4357816,0,LISTED
9946,三發地產,16.65,16.45,1.83,318277,0,LISTED
9955,佳龍,32.55,32.9,-2.54,937367,0,LISTED
9958,世紀鋼,126.0,128.0,-0.79,1182542,0,LISTED
